epoch,step,train_acc,train_loss,val_AA,val_OA,val_kappa
37,37,,,0.8125,0.8125,0.800000011920929
37,37,1.0,0.1291845142841339,,,
38,38,,,0.8125,0.8125,0.800000011920929
38,38,1.0,0.11897871643304825,,,
39,39,,,0.8125,0.8125,0.800000011920929
39,39,1.0,0.11576873064041138,,,
40,40,,,0.8125,0.8125,0.800000011920929
40,40,1.0,0.10825135558843613,,,
41,41,,,0.8125,0.8125,0.800000011920929
41,41,1.0,0.10487814992666245,,,
42,42,,,0.8125,0.8125,0.800000011920929
42,42,1.0,0.09822357445955276,,,
43,43,,,0.8125,0.8125,0.800000011920929
43,43,1.0,0.09505411237478256,,,
44,44,,,0.8125,0.8125,0.800000011920929
44,44,1.0,0.08676830679178238,,,
45,45,,,0.8125,0.8125,0.800000011920929
45,45,1.0,0.08495154231786728,,,
46,46,,,0.8125,0.8125,0.800000011920929
46,46,1.0,0.08644884824752808,,,
47,47,,,0.8125,0.8125,0.800000011920929
47,47,1.0,0.08191100507974625,,,
48,48,,,0.824999988079071,0.824999988079071,0.8133333325386047
48,48,1.0,0.0774623304605484,,,
49,49,,,0.824999988079071,0.824999988079071,0.8133333325386047
49,49,1.0,0.07329431921243668,,,
50,50,,,0.824999988079071,0.824999988079071,0.8133333325386047
50,50,1.0,0.06960217654705048,,,
51,51,,,0.824999988079071,0.824999988079071,0.8133333325386047
51,51,1.0,0.06965608894824982,,,
52,52,,,0.824999988079071,0.824999988079071,0.8133333325386047
52,52,1.0,0.06613261997699738,,,
53,53,,,0.824999988079071,0.824999988079071,0.8133333325386047
53,53,1.0,0.06420089304447174,,,
54,54,,,0.824999988079071,0.824999988079071,0.8133333325386047
54,54,1.0,0.06476709991693497,,,
55,55,,,0.824999988079071,0.824999988079071,0.8133333325386047
55,55,1.0,0.05983656644821167,,,
56,56,,,0.824999988079071,0.824999988079071,0.8133333325386047
56,56,1.0,0.05997641012072563,,,
57,57,,,0.824999988079071,0.824999988079071,0.8133333325386047
57,57,1.0,0.058363281190395355,,,
58,58,,,0.824999988079071,0.824999988079071,0.8133333325386047
58,58,1.0,0.05652133375406265,,,
59,59,,,0.824999988079071,0.824999988079071,0.8133333325386047
59,59,1.0,0.055323582142591476,,,
60,60,,,0.824999988079071,0.824999988079071,0.8133333325386047
60,60,1.0,0.05020296573638916,,,
61,61,,,0.824999988079071,0.824999988079071,0.8133333325386047
61,61,1.0,0.05354516953229904,,,
62,62,,,0.824999988079071,0.824999988079071,0.8133333325386047
62,62,1.0,0.048687200993299484,,,
63,63,,,0.824999988079071,0.824999988079071,0.8133333325386047
63,63,1.0,0.04785630851984024,,,
64,64,,,0.824999988079071,0.824999988079071,0.8133333325386047
64,64,1.0,0.048281121999025345,,,
