epoch,step,train_acc,train_loss,val_AA,val_OA,val_kappa
24,24,1.0,0.637848436832428,,,
25,25,,,0.824999988079071,0.824999988079071,0.8133333325386047
25,25,1.0,0.6302677989006042,,,
26,26,,,0.824999988079071,0.824999988079071,0.8133333325386047
26,26,1.0,0.6237998008728027,,,
27,27,,,0.824999988079071,0.824999988079071,0.8133333325386047
27,27,0.9937499761581421,0.6343712210655212,,,
28,28,,,0.824999988079071,0.824999988079071,0.8133333325386047
28,28,1.0,0.6223583221435547,,,
29,29,,,0.8374999761581421,0.8374999761581421,0.8266666531562805
29,29,1.0,0.6260889768600464,,,
30,30,,,0.8374999761581421,0.8374999761581421,0.8266666531562805
30,30,1.0,0.6003813743591309,,,
31,31,,,0.8374999761581421,0.8374999761581421,0.8266666531562805
31,31,1.0,0.5995963215827942,,,
32,32,,,0.8374999761581421,0.8374999761581421,0.8266666531562805
32,32,1.0,0.6076369881629944,,,
33,33,,,0.8374999761581421,0.8374999761581421,0.8266666531562805
33,33,1.0,0.5999283194541931,,,
34,34,,,0.8500000238418579,0.8500000238418579,0.8399999737739563
34,34,1.0,0.595662534236908,,,
35,35,,,0.8500000238418579,0.8500000238418579,0.8399999737739563
35,35,1.0,0.6035964488983154,,,
36,36,,,0.8500000238418579,0.8500000238418579,0.8399999737739563
36,36,1.0,0.600860595703125,,,
37,37,,,0.8500000238418579,0.8500000238418579,0.8399999737739563
37,37,1.0,0.5957049131393433,,,
38,38,,,0.8500000238418579,0.8500000238418579,0.8399999737739563
38,38,1.0,0.5993229150772095,,,
39,39,,,0.8500000238418579,0.8500000238418579,0.8399999737739563
39,39,1.0,0.592894434928894,,,
40,40,,,0.8500000238418579,0.8500000238418579,0.8399999737739563
40,40,1.0,0.5941528677940369,,,
41,41,,,0.8500000238418579,0.8500000238418579,0.8399999737739563
41,41,1.0,0.5903077125549316,,,
42,42,,,0.8500000238418579,0.8500000238418579,0.8399999737739563
42,42,1.0,0.594390869140625,,,
43,43,,,0.8500000238418579,0.8500000238418579,0.8399999737739563
43,43,1.0,0.5893799066543579,,,
44,44,,,0.8500000238418579,0.8500000238418579,0.8399999737739563
44,44,1.0,0.5942482948303223,,,
45,45,,,0.8500000238418579,0.8500000238418579,0.8399999737739563
45,45,1.0,0.5881081223487854,,,
46,46,,,0.8500000238418579,0.8500000238418579,0.8399999737739563
46,46,1.0,0.5879130959510803,,,
47,47,,,0.8500000238418579,0.8500000238418579,0.8399999737739563
47,47,1.0,0.588860273361206,,,
48,48,,,0.8500000238418579,0.8500000238418579,0.8399999737739563
48,48,1.0,0.5933532118797302,,,
49,49,,,0.8500000238418579,0.8500000238418579,0.8399999737739563
49,49,1.0,0.5928133726119995,,,
50,50,,,0.8500000238418579,0.8500000238418579,0.8399999737739563
50,50,1.0,0.5880730152130127,,,
51,51,,,0.8500000238418579,0.8500000238418579,0.8399999737739563
51,51,1.0,0.5887337923049927,,,
52,52,,,0.8500000238418579,0.8500000238418579,0.8399999737739563
52,52,1.0,0.5852827429771423,,,
53,53,,,0.8500000238418579,0.8500000238418579,0.8399999737739563
53,53,1.0,0.594014048576355,,,
54,54,,,0.8500000238418579,0.8500000238418579,0.8399999737739563
54,54,1.0,0.5925050973892212,,,
